language,fold,cost_scheme,budget_fraction,budget,strategy,selected_count,selected_cost,selected_operators
Python,1,steep,0.5,52.0,random,17.692,51.99,Mean of 1000 random portfolios
Python,2,linear,0.1,6.2,frequency,3.0,6.0,MCR;SI;AIS
Python,2,linear,0.1,6.2,frequency_per_cost,3.0,6.0,MCR;SI;AIS
Python,2,linear,0.1,6.2,cheap_first,6.0,6.0,AIS;LOR;SD;AOR;ElseI;AA
Python,2,linear,0.1,6.2,exact_cost_aware,3.0,6.0,MCR;SI;AIS
Python,2,linear,0.1,6.2,random,3.629,6.0,Mean of 1000 random portfolios
Python,2,linear,0.2,12.4,frequency,5.0,12.0,MCR;CI;SI;MRV;AIS
Python,2,linear,0.2,12.4,frequency_per_cost,5.0,12.0,MCR;SI;CI;AIS;MRV
Python,2,linear,0.2,12.4,cheap_first,12.0,12.0,AIS;LOR;SD;AOR;ElseI;AA;BR;BWO;CN;DIS;DOC;RAR
Python,2,linear,0.2,12.4,exact_cost_aware,5.0,12.0,MCR;SI;CI;AIS;MRV
Python,2,linear,0.2,12.4,random,6.829,12.0,Mean of 1000 random portfolios
Python,2,linear,0.3,18.6,frequency,7.0,18.0,MCR;CI;SI;MOCS;MRV;AIS;EI
Python,2,linear,0.3,18.6,frequency_per_cost,7.0,18.0,MCR;SI;CI;AIS;MRV;MOCS;EI
Python,2,linear,0.3,18.6,cheap_first,16.0,18.0,AIS;LOR;SD;AOR;ElseI;AA;BR;BWO;CN;DIS;DOC;RAR;ROR;SM;SI;MRV
Python,2,linear,0.3,18.6,exact_cost_aware,7.0,18.0,MCR;SI;CI;AIS;MRV;MOCS;EI
Python,2,linear,0.3,18.6,random,10.002,18.0,Mean of 1000 random portfolios
Python,2,linear,0.4,24.8,frequency,10.0,24.0,MCR;CI;SI;MOCS;MRV;AIS;EI;CR;SR;LOR
Python,2,linear,0.4,24.8,frequency_per_cost,11.0,24.0,MCR;SI;CI;AIS;MRV;MOCS;EI;LOR;SR;SD;DTR
Python,2,linear,0.4,24.8,cheap_first,19.0,24.0,AIS;LOR;SD;AOR;ElseI;AA;BR;BWO;CN;DIS;DOC;RAR;ROR;SM;SI;MRV;EI;SR;DTR
Python,2,linear,0.4,24.8,exact_cost_aware,10.0,24.0,MCR;SI;CI;AIS;MRV;MOCS;EI;LOR;SR;CR
Python,2,linear,0.4,24.8,random,13.13,24.0,Mean of 1000 random portfolios
Python,2,linear,0.5,31.0,frequency,14.0,31.0,MCR;CI;SI;MOCS;MRV;AIS;EI;CR;SR;LOR;DTR;MA;SD;AOR
Python,2,linear,0.5,31.0,frequency_per_cost,15.0,31.0,MCR;SI;CI;AIS;MRV;MOCS;EI;LOR;SR;SD;CR;DTR;VR;AOR;ElseI
Python,2,linear,0.5,31.0,cheap_first,22.0,30.0,AIS;LOR;SD;AOR;ElseI;AA;BR;BWO;CN;DIS;DOC;RAR;ROR;SM;SI;MRV;EI;SR;DTR;VR;CFSM;BCO
Python,2,linear,0.5,31.0,exact_cost_aware,15.0,31.0,MCR;SI;CI;AIS;MRV;MOCS;EI;LOR;SR;SD;CR;DTR;VR;AOR;ElseI
Python,2,linear,0.5,31.0,random,16.881,31.0,Mean of 1000 random portfolios
Python,2,exponential,0.1,7.8,frequency,3.0,7.0,MCR;SI;AIS
Python,2,exponential,0.1,7.8,frequency_per_cost,3.0,7.0,MCR;SI;AIS
Python,2,exponential,0.1,7.8,cheap_first,7.0,7.0,AIS;LOR;SD;AOR;ElseI;AA;BR
Python,2,exponential,0.1,7.8,exact_cost_aware,3.0,7.0,MCR;SI;AIS
Python,2,exponential,0.1,7.8,random,4.405,7.0,Mean of 1000 random portfolios
Python,2,exponential,0.2,15.6,frequency,4.0,15.0,MCR;CI;SI;AIS
Python,2,exponential,0.2,15.6,frequency_per_cost,8.0,15.0,MCR;SI;AIS;MRV;EI;LOR;SR;SD
Python,2,exponential,0.2,15.6,cheap_first,14.0,14.0,AIS;LOR;SD;AOR;ElseI;AA;BR;BWO;CN;DIS;DOC;RAR;ROR;SM
Python,2,exponential,0.2,15.6,exact_cost_aware,4.0,15.0,MCR;SI;AIS;CI
Python,2,exponential,0.2,15.6,random,7.482,15.0,Mean of 1000 random portfolios
Python,2,exponential,0.3,23.4,frequency,5.0,23.0,MCR;CI;SI;MOCS;AIS
Python,2,exponential,0.3,23.4,frequency_per_cost,9.0,23.0,MCR;SI;AIS;MRV;CI;EI;LOR;SR;SD
Python,2,exponential,0.3,23.4,cheap_first,18.0,22.0,AIS;LOR;SD;AOR;ElseI;AA;BR;BWO;CN;DIS;DOC;RAR;ROR;SM;SI;MRV;EI;SR
Python,2,exponential,0.3,23.4,exact_cost_aware,9.0,23.0,MCR;SI;AIS;MRV;CI;EI;LOR;SR;SD
Python,2,exponential,0.3,23.4,random,10.906,23.0,Mean of 1000 random portfolios
Python,2,exponential,0.4,31.2,frequency,8.0,31.0,MCR;CI;SI;MOCS;MRV;AIS;EI;CR
Python,2,exponential,0.4,31.2,frequency_per_cost,10.0,31.0,MCR;SI;AIS;MRV;CI;EI;LOR;SR;MOCS;SD
Python,2,exponential,0.4,31.2,cheap_first,22.0,30.0,AIS;LOR;SD;AOR;ElseI;AA;BR;BWO;CN;DIS;DOC;RAR;ROR;SM;SI;MRV;EI;SR;DTR;VR;CFSM;BCO
Python,2,exponential,0.4,31.2,exact_cost_aware,10.0,31.0,MCR;SI;AIS;MRV;CI;EI;LOR;SR;MOCS;SD
Python,2,exponential,0.4,31.2,random,14.114,31.0,Mean of 1000 random portfolios
Python,2,exponential,0.5,39.0,frequency,13.0,39.0,MCR;CI;SI;MOCS;MRV;AIS;EI;CR;SR;LOR;DTR;SD;VR
Python,2,exponential,0.5,39.0,frequency_per_cost,13.0,39.0,MCR;SI;AIS;MRV;CI;EI;LOR;SR;MOCS;SD;CR;DTR;VR
Python,2,exponential,0.5,39.0,cheap_first,26.0,38.0,AIS;LOR;SD;AOR;ElseI;AA;BR;BWO;CN;DIS;DOC;RAR;ROR;SM;SI;MRV;EI;SR;DTR;VR;CFSM;BCO;CASEI;EII;FLI;WLI
Python,2,exponential,0.5,39.0,exact_cost_aware,14.0,39.0,MCR;SI;AIS;MRV;CI;EI;LOR;SR;MOCS;SD;CR;DTR;AOR;ElseI
Python,2,exponential,0.5,39.0,random,17.289,38.999,Mean of 1000 random portfolios
Python,2,steep,0.1,10.4,frequency,3.0,10.0,MCR;SI;AIS
Python,2,steep,0.1,10.4,frequency_per_cost,3.0,10.0,MCR;SI;AIS
Python,2,steep,0.1,10.4,cheap_first,10.0,10.0,AIS;LOR;SD;AOR;ElseI;AA;BR;BWO;CN;DIS
Python,2,steep,0.1,10.4,exact_cost_aware,3.0,10.0,MCR;SI;AIS
Python,2,steep,0.1,10.4,random,4.567,10.0,Mean of 1000 random portfolios
Python,2,steep,0.2,20.8,frequency,4.0,20.0,MCR;CI;SI;AIS
Python,2,steep,0.2,20.8,frequency_per_cost,9.0,20.0,MCR;SI;AIS;MRV;LOR;EI;SD;AOR;ElseI
Python,2,steep,0.2,20.8,cheap_first,16.0,20.0,AIS;LOR;SD;AOR;ElseI;AA;BR;BWO;CN;DIS;DOC;RAR;ROR;SM;SI;MRV
Python,2,steep,0.2,20.8,exact_cost_aware,4.0,20.0,MCR;SI;AIS;CI
Python,2,steep,0.2,20.8,random,7.708,20.0,Mean of 1000 random portfolios
Python,2,steep,0.3,31.2,frequency,6.0,31.0,MCR;CI;SI;MOCS;AIS;LOR
Python,2,steep,0.3,31.2,frequency_per_cost,9.0,31.0,MCR;SI;AIS;MRV;LOR;CI;EI;SD;SR
Python,2,steep,0.3,31.2,cheap_first,19.0,29.0,AIS;LOR;SD;AOR;ElseI;AA;BR;BWO;CN;DIS;DOC;RAR;ROR;SM;SI;MRV;EI;SR;DTR
Python,2,steep,0.3,31.2,exact_cost_aware,9.0,31.0,MCR;SI;AIS;MRV;LOR;CI;EI;SD;SR
Python,2,steep,0.3,31.2,random,11.117,31.0,Mean of 1000 random portfolios
Python,2,steep,0.4,41.6,frequency,10.0,41.0,MCR;CI;SI;MOCS;MRV;AIS;EI;SR;LOR;SD
Python,2,steep,0.4,41.6,frequency_per_cost,10.0,41.0,MCR;SI;AIS;MRV;LOR;CI;EI;SD;SR;MOCS
Python,2,steep,0.4,41.6,cheap_first,23.0,41.0,AIS;LOR;SD;AOR;ElseI;AA;BR;BWO;CN;DIS;DOC;RAR;ROR;SM;SI;MRV;EI;SR;DTR;VR;CFSM;BCO;CASEI
Python,2,steep,0.4,41.6,exact_cost_aware,10.0,41.0,MCR;SI;AIS;MRV;LOR;CI;EI;SD;SR;MOCS
Python,2,steep,0.4,41.6,random,14.313,41.0,Mean of 1000 random portfolios
Python,2,steep,0.5,52.0,frequency,14.0,52.0,MCR;CI;SI;MOCS;MRV;AIS;EI;CR;SR;LOR;DTR;SD;AOR;ElseI
Python,2,steep,0.5,52.0,frequency_per_cost,14.0,52.0,MCR;SI;AIS;MRV;LOR;CI;EI;SD;SR;MOCS;AOR;ElseI;CR;DTR
Python,2,steep,0.5,52.0,cheap_first,26.0,50.0,AIS;LOR;SD;AOR;ElseI;AA;BR;BWO;CN;DIS;DOC;RAR;ROR;SM;SI;MRV;EI;SR;DTR;VR;CFSM;BCO;CASEI;EII;FLI;WLI
Python,2,steep,0.5,52.0,exact_cost_aware,14.0,52.0,MCR;SI;AIS;MRV;LOR;CI;EI;SD;SR;MOCS;AOR;ElseI;CR;DTR
Python,2,steep,0.5,52.0,random,17.864,51.993,Mean of 1000 random portfolios
Python,3,linear,0.1,6.2,frequency,3.0,6.0,MCR;SI;AIS
Python,3,linear,0.1,6.2,frequency_per_cost,3.0,6.0,MCR;SI;AIS
Python,3,linear,0.1,6.2,cheap_first,6.0,6.0,AIS;LOR;ElseI;SD;AOR;SM
Python,3,linear,0.1,6.2,exact_cost_aware,3.0,6.0,MCR;SI;AIS
Python,3,linear,0.1,6.2,random,3.686,6.0,Mean of 1000 random portfolios
Python,3,linear,0.2,12.4,frequency,4.0,12.0,MCR;CI;MOCS;AIS
Python,3,linear,0.2,12.4,frequency_per_cost,5.0,12.0,MCR;SI;MRV;AIS;CI
Python,3,linear,0.2,12.4,cheap_first,12.0,12.0,AIS;LOR;ElseI;SD;AOR;SM;AA;BR;BWO;CN;DIS;DOC
Python,3,linear,0.2,12.4,exact_cost_aware,5.0,12.0,MCR;SI;MRV;AIS;CI
Python,3,linear,0.2,12.4,random,6.836,12.0,Mean of 1000 random portfolios
Python,3,linear,0.3,18.6,frequency,7.0,18.0,MCR;CI;MOCS;SI;MRV;AIS;EI
Python,3,linear,0.3,18.6,frequency_per_cost,8.0,18.0,MCR;SI;MRV;AIS;CI;LOR;MOCS;ElseI
Python,3,linear,0.3,18.6,cheap_first,16.0,18.0,AIS;LOR;ElseI;SD;AOR;SM;AA;BR;BWO;CN;DIS;DOC;RAR;ROR;SI;MRV
Python,3,linear,0.3,18.6,exact_cost_aware,8.0,18.0,MCR;SI;MRV;AIS;CI;LOR;MOCS;SD
Python,3,linear,0.3,18.6,random,9.971,18.0,Mean of 1000 random portfolios
Python,3,linear,0.4,24.8,frequency,10.0,24.0,MCR;CI;MOCS;SI;MRV;AIS;EI;LOR;CR;VR
Python,3,linear,0.4,24.8,frequency_per_cost,12.0,24.0,MCR;SI;MRV;AIS;CI;LOR;MOCS;EI;VR;ElseI;SD;AOR
Python,3,linear,0.4,24.8,cheap_first,19.0,24.0,AIS;LOR;ElseI;SD;AOR;SM;AA;BR;BWO;CN;DIS;DOC;RAR;ROR;SI;MRV;EI;VR;SR
Python,3,linear,0.4,24.8,exact_cost_aware,11.0,24.0,MCR;SI;MRV;AIS;CI;LOR;MOCS;EI;VR;ElseI;SR
Python,3,linear,0.4,24.8,random,13.142,24.0,Mean of 1000 random portfolios
Python,3,linear,0.5,31.0,frequency,14.0,31.0,MCR;CI;MOCS;SI;MRV;AIS;EI;LOR;CR;VR;SR;CFSM;DTR;ElseI
Python,3,linear,0.5,31.0,frequency_per_cost,15.0,31.0,MCR;SI;MRV;AIS;CI;LOR;MOCS;EI;VR;ElseI;SD;SR;CR;CFSM;AOR
Python,3,linear,0.5,31.0,cheap_first,22.0,30.0,AIS;LOR;ElseI;SD;AOR;SM;AA;BR;BWO;CN;DIS;DOC;RAR;ROR;SI;MRV;EI;VR;SR;CFSM;DTR;BCO
Python,3,linear,0.5,31.0,exact_cost_aware,15.0,31.0,MCR;SI;MRV;AIS;CI;LOR;MOCS;EI;VR;ElseI;SD;SR;CR;CFSM;AOR
Python,3,linear,0.5,31.0,random,16.828,30.999,Mean of 1000 random portfolios
Python,3,exponential,0.1,7.8,frequency,3.0,7.0,MCR;SI;AIS
Python,3,exponential,0.1,7.8,frequency_per_cost,3.0,7.0,MCR;SI;AIS
Python,3,exponential,0.1,7.8,cheap_first,7.0,7.0,AIS;LOR;ElseI;SD;AOR;SM;AA
Python,3,exponential,0.1,7.8,exact_cost_aware,3.0,7.0,MCR;SI;AIS
Python,3,exponential,0.1,7.8,random,4.425,7.0,Mean of 1000 random portfolios
Python,3,exponential,0.2,15.6,frequency,4.0,15.0,MCR;CI;SI;AIS
Python,3,exponential,0.2,15.6,frequency_per_cost,8.0,15.0,MCR;SI;MRV;AIS;LOR;EI;VR;ElseI
Python,3,exponential,0.2,15.6,cheap_first,14.0,14.0,AIS;LOR;ElseI;SD;AOR;SM;AA;BR;BWO;CN;DIS;DOC;RAR;ROR
Python,3,exponential,0.2,15.6,exact_cost_aware,8.0,15.0,MCR;SI;MRV;AIS;LOR;EI;VR;SD
Python,3,exponential,0.2,15.6,random,7.512,15.0,Mean of 1000 random portfolios
Python,3,exponential,0.3,23.4,frequency,5.0,23.0,MCR;CI;MOCS;SI;AIS
Python,3,exponential,0.3,23.4,frequency_per_cost,9.0,23.0,MCR;SI;MRV;AIS;LOR;CI;EI;VR;ElseI
Python,3,exponential,0.3,23.4,cheap_first,18.0,22.0,AIS;LOR;ElseI;SD;AOR;SM;AA;BR;BWO;CN;DIS;DOC;RAR;ROR;SI;MRV;EI;VR
Python,3,exponential,0.3,23.4,exact_cost_aware,9.0,23.0,MCR;SI;MRV;AIS;LOR;CI;EI;VR;SD
Python,3,exponential,0.3,23.4,random,10.739,23.0,Mean of 1000 random portfolios
Python,3,exponential,0.4,31.2,frequency,10.0,31.0,MCR;CI;MOCS;SI;MRV;AIS;EI;LOR;VR;ElseI
Python,3,exponential,0.4,31.2,frequency_per_cost,10.0,31.0,MCR;SI;MRV;AIS;LOR;CI;EI;MOCS;VR;ElseI
Python,3,exponential,0.4,31.2,cheap_first,22.0,30.0,AIS;LOR;ElseI;SD;AOR;SM;AA;BR;BWO;CN;DIS;DOC;RAR;ROR;SI;MRV;EI;VR;SR;CFSM;DTR;BCO
Python,3,exponential,0.4,31.2,exact_cost_aware,10.0,31.0,MCR;SI;MRV;AIS;LOR;CI;EI;MOCS;VR;SD
Python,3,exponential,0.4,31.2,random,14.018,31.0,Mean of 1000 random portfolios
Python,3,exponential,0.5,39.0,frequency,13.0,39.0,MCR;CI;MOCS;SI;MRV;AIS;EI;LOR;CR;VR;SR;CFSM;ElseI
Python,3,exponential,0.5,39.0,frequency_per_cost,14.0,39.0,MCR;SI;MRV;AIS;LOR;CI;EI;MOCS;VR;ElseI;SD;SR;CR;AOR
Python,3,exponential,0.5,39.0,cheap_first,26.0,38.0,AIS;LOR;ElseI;SD;AOR;SM;AA;BR;BWO;CN;DIS;DOC;RAR;ROR;SI;MRV;EI;VR;SR;CFSM;DTR;BCO;CASEI;EII;FLI;WLI
Python,3,exponential,0.5,39.0,exact_cost_aware,15.0,39.0,MCR;SI;MRV;AIS;LOR;CI;EI;MOCS;VR;ElseI;SD;SR;CFSM;DTR;AOR
Python,3,exponential,0.5,39.0,random,17.445,38.999,Mean of 1000 random portfolios
Python,3,steep,0.1,10.4,frequency,3.0,10.0,MCR;SI;AIS
Python,3,steep,0.1,10.4,frequency_per_cost,3.0,10.0,AIS;MCR;SI
Python,3,steep,0.1,10.4,cheap_first,10.0,10.0,AIS;LOR;ElseI;SD;AOR;SM;AA;BR;BWO;CN
Python,3,steep,0.1,10.4,exact_cost_aware,3.0,10.0,AIS;MCR;SI
Python,3,steep,0.1,10.4,random,4.707,10.0,Mean of 1000 random portfolios
Python,3,steep,0.2,20.8,frequency,4.0,20.0,MCR;CI;SI;AIS
Python,3,steep,0.2,20.8,frequency_per_cost,9.0,20.0,AIS;MCR;SI;MRV;LOR;EI;ElseI;SD;AOR
Python,3,steep,0.2,20.8,cheap_first,16.0,20.0,AIS;LOR;ElseI;SD;AOR;SM;AA;BR;BWO;CN;DIS;DOC;RAR;ROR;SI;MRV
Python,3,steep,0.2,20.8,exact_cost_aware,9.0,20.0,AIS;MCR;SI;MRV;LOR;EI;ElseI;SD;AOR
Python,3,steep,0.2,20.8,random,7.71,20.0,Mean of 1000 random portfolios
Python,3,steep,0.3,31.2,frequency,6.0,31.0,MCR;CI;MOCS;SI;AIS;LOR
Python,3,steep,0.3,31.2,frequency_per_cost,11.0,31.0,AIS;MCR;SI;MRV;LOR;CI;EI;ElseI;SD;AOR;SM
Python,3,steep,0.3,31.2,cheap_first,19.0,29.0,AIS;LOR;ElseI;SD;AOR;SM;AA;BR;BWO;CN;DIS;DOC;RAR;ROR;SI;MRV;EI;VR;SR
Python,3,steep,0.3,31.2,exact_cost_aware,11.0,31.0,AIS;MCR;SI;MRV;LOR;CI;EI;ElseI;SD;AOR;SM
Python,3,steep,0.3,31.2,random,11.222,31.0,Mean of 1000 random portfolios
Python,3,steep,0.4,41.6,frequency,10.0,41.0,MCR;CI;MOCS;SI;MRV;AIS;EI;LOR;VR;ElseI
Python,3,steep,0.4,41.6,frequency_per_cost,12.0,41.0,AIS;MCR;SI;MRV;LOR;CI;EI;MOCS;ElseI;SD;AOR;SM
Python,3,steep,0.4,41.6,cheap_first,23.0,41.0,AIS;LOR;ElseI;SD;AOR;SM;AA;BR;BWO;CN;DIS;DOC;RAR;ROR;SI;MRV;EI;VR;SR;CFSM;DTR;BCO;CASEI
Python,3,steep,0.4,41.6,exact_cost_aware,12.0,41.0,AIS;MCR;SI;MRV;LOR;CI;EI;MOCS;ElseI;SD;AOR;SM
Python,3,steep,0.4,41.6,random,14.347,41.0,Mean of 1000 random portfolios
Python,3,steep,0.5,52.0,frequency,12.0,52.0,MCR;CI;MOCS;SI;MRV;AIS;EI;LOR;CR;VR;SR;CFSM
Python,3,steep,0.5,52.0,frequency_per_cost,17.0,52.0,AIS;MCR;SI;MRV;LOR;CI;EI;MOCS;ElseI;SD;VR;SR;AOR;SM;CFSM;AA;BR
Python,3,steep,0.5,52.0,cheap_first,26.0,50.0,AIS;LOR;ElseI;SD;AOR;SM;AA;BR;BWO;CN;DIS;DOC;RAR;ROR;SI;MRV;EI;VR;SR;CFSM;DTR;BCO;CASEI;EII;FLI;WLI
Python,3,steep,0.5,52.0,exact_cost_aware,15.0,52.0,AIS;MCR;SI;MRV;LOR;CI;EI;MOCS;ElseI;SD;VR;SR;SM;CFSM;DTR
Python,3,steep,0.5,52.0,random,17.564,51.996,Mean of 1000 random portfolios
Python,4,linear,0.1,6.2,frequency,3.0,6.0,MCR;SI;AIS
Python,4,linear,0.1,6.2,frequency_per_cost,3.0,6.0,MCR;SI;AIS
Python,4,linear,0.1,6.2,cheap_first,6.0,6.0,AIS;LOR;ElseI;SD;AOR;SM
Python,4,linear,0.1,6.2,exact_cost_aware,3.0,6.0,MCR;SI;AIS
Python,4,linear,0.1,6.2,random,3.638,6.0,Mean of 1000 random portfolios
Python,4,linear,0.2,12.4,frequency,5.0,12.0,MCR;CI;SI;MRV;AIS
Python,4,linear,0.2,12.4,frequency_per_cost,5.0,12.0,MCR;SI;CI;MRV;AIS
Python,4,linear,0.2,12.4,cheap_first,12.0,12.0,AIS;LOR;ElseI;SD;AOR;SM;AA;BR;BWO;CN;DIS;DOC
Python,4,linear,0.2,12.4,exact_cost_aware,5.0,12.0,MCR;SI;CI;MRV;AIS
Python,4,linear,0.2,12.4,random,6.837,12.0,Mean of 1000 random portfolios
Python,4,linear,0.3,18.6,frequency,8.0,18.0,MCR;CI;SI;MOCS;MRV;AIS;LOR;ElseI
Python,4,linear,0.3,18.6,frequency_per_cost,8.0,18.0,MCR;SI;CI;MRV;AIS;LOR;MOCS;ElseI
Python,4,linear,0.3,18.6,cheap_first,16.0,18.0,AIS;LOR;ElseI;SD;AOR;SM;AA;BR;BWO;CN;DIS;DOC;RAR;ROR;SI;MRV
Python,4,linear,0.3,18.6,exact_cost_aware,8.0,18.0,MCR;SI;CI;MRV;AIS;LOR;MOCS;SD
Python,4,linear,0.3,18.6,random,10.02,18.0,Mean of 1000 random portfolios
Python,4,linear,0.4,24.8,frequency,11.0,24.0,MCR;CI;SI;MOCS;MRV;AIS;LOR;EI;SR;VR;ElseI
Python,4,linear,0.4,24.8,frequency_per_cost,11.0,24.0,MCR;SI;CI;MRV;AIS;LOR;MOCS;EI;SR;VR;ElseI
Python,4,linear,0.4,24.8,cheap_first,19.0,24.0,AIS;LOR;ElseI;SD;AOR;SM;AA;BR;BWO;CN;DIS;DOC;RAR;ROR;SI;MRV;EI;SR;VR
Python,4,linear,0.4,24.8,exact_cost_aware,11.0,24.0,MCR;SI;CI;MRV;AIS;LOR;MOCS;EI;SR;VR;ElseI
Python,4,linear,0.4,24.8,random,13.192,24.0,Mean of 1000 random portfolios
Python,4,linear,0.5,31.0,frequency,15.0,31.0,MCR;CI;SI;MOCS;MRV;AIS;LOR;EI;SR;VR;CFSM;CR;ElseI;SD;AOR
Python,4,linear,0.5,31.0,frequency_per_cost,16.0,31.0,MCR;SI;CI;MRV;AIS;LOR;MOCS;EI;SR;VR;ElseI;SD;CFSM;AOR;SM;DTR
Python,4,linear,0.5,31.0,cheap_first,22.0,30.0,AIS;LOR;ElseI;SD;AOR;SM;AA;BR;BWO;CN;DIS;DOC;RAR;ROR;SI;MRV;EI;SR;VR;CFSM;DTR;BCO
Python,4,linear,0.5,31.0,exact_cost_aware,16.0,31.0,MCR;SI;CI;MRV;AIS;LOR;MOCS;EI;SR;VR;ElseI;SD;CFSM;AOR;SM;DTR
Python,4,linear,0.5,31.0,random,16.898,31.0,Mean of 1000 random portfolios
Python,4,exponential,0.1,7.8,frequency,3.0,7.0,MCR;SI;AIS
Python,4,exponential,0.1,7.8,frequency_per_cost,3.0,7.0,SI;MCR;AIS
Python,4,exponential,0.1,7.8,cheap_first,7.0,7.0,AIS;LOR;ElseI;SD;AOR;SM;AA
Python,4,exponential,0.1,7.8,exact_cost_aware,3.0,7.0,SI;MCR;AIS
Python,4,exponential,0.1,7.8,random,4.38,7.0,Mean of 1000 random portfolios
Python,4,exponential,0.2,15.6,frequency,4.0,15.0,MCR;CI;SI;AIS
Python,4,exponential,0.2,15.6,frequency_per_cost,8.0,15.0,SI;MCR;MRV;AIS;LOR;EI;SR;ElseI
Python,4,exponential,0.2,15.6,cheap_first,14.0,14.0,AIS;LOR;ElseI;SD;AOR;SM;AA;BR;BWO;CN;DIS;DOC;RAR;ROR
Python,4,exponential,0.2,15.6,exact_cost_aware,4.0,15.0,SI;MCR;AIS;CI
Python,4,exponential,0.2,15.6,random,7.525,15.0,Mean of 1000 random portfolios
Python,4,exponential,0.3,23.4,frequency,5.0,23.0,MCR;CI;SI;MOCS;AIS
Python,4,exponential,0.3,23.4,frequency_per_cost,9.0,23.0,SI;MCR;MRV;AIS;LOR;CI;EI;SR;ElseI
Python,4,exponential,0.3,23.4,cheap_first,18.0,22.0,AIS;LOR;ElseI;SD;AOR;SM;AA;BR;BWO;CN;DIS;DOC;RAR;ROR;SI;MRV;EI;SR
Python,4,exponential,0.3,23.4,exact_cost_aware,9.0,23.0,SI;MCR;MRV;AIS;LOR;CI;EI;SR;SD
Python,4,exponential,0.3,23.4,random,10.727,23.0,Mean of 1000 random portfolios
Python,4,exponential,0.4,31.2,frequency,10.0,31.0,MCR;CI;SI;MOCS;MRV;AIS;LOR;EI;SR;ElseI
Python,4,exponential,0.4,31.2,frequency_per_cost,10.0,31.0,SI;MCR;MRV;AIS;LOR;CI;EI;MOCS;SR;ElseI
Python,4,exponential,0.4,31.2,cheap_first,22.0,30.0,AIS;LOR;ElseI;SD;AOR;SM;AA;BR;BWO;CN;DIS;DOC;RAR;ROR;SI;MRV;EI;SR;VR;CFSM;DTR;BCO
Python,4,exponential,0.4,31.2,exact_cost_aware,10.0,31.0,SI;MCR;MRV;AIS;LOR;CI;EI;MOCS;SR;SD
Python,4,exponential,0.4,31.2,random,14.18,31.0,Mean of 1000 random portfolios
Python,4,exponential,0.5,39.0,frequency,13.0,39.0,MCR;CI;SI;MOCS;MRV;AIS;LOR;EI;SR;VR;CFSM;CR;ElseI
Python,4,exponential,0.5,39.0,frequency_per_cost,16.0,39.0,SI;MCR;MRV;AIS;LOR;CI;EI;MOCS;SR;VR;ElseI;SD;CFSM;AOR;SM;AA
Python,4,exponential,0.5,39.0,cheap_first,26.0,38.0,AIS;LOR;ElseI;SD;AOR;SM;AA;BR;BWO;CN;DIS;DOC;RAR;ROR;SI;MRV;EI;SR;VR;CFSM;DTR;BCO;CASEI;EII;FLI;WLI
Python,4,exponential,0.5,39.0,exact_cost_aware,15.0,38.0,SI;MCR;MRV;AIS;LOR;CI;EI;MOCS;SR;VR;ElseI;SD;CFSM;AOR;SM
Python,4,exponential,0.5,39.0,random,17.274,38.999,Mean of 1000 random portfolios
Python,4,steep,0.1,10.4,frequency,3.0,10.0,MCR;SI;AIS
Python,4,steep,0.1,10.4,frequency_per_cost,3.0,10.0,SI;MCR;AIS
Python,4,steep,0.1,10.4,cheap_first,10.0,10.0,AIS;LOR;ElseI;SD;AOR;SM;AA;BR;BWO;CN
Python,4,steep,0.1,10.4,exact_cost_aware,3.0,10.0,SI;MCR;AIS
Python,4,steep,0.1,10.4,random,4.624,10.0,Mean of 1000 random portfolios
Python,4,steep,0.2,20.8,frequency,4.0,20.0,MCR;CI;SI;AIS
Python,4,steep,0.2,20.8,frequency_per_cost,9.0,20.0,SI;MCR;AIS;LOR;MRV;EI;ElseI;SD;AOR
Python,4,steep,0.2,20.8,cheap_first,16.0,20.0,AIS;LOR;ElseI;SD;AOR;SM;AA;BR;BWO;CN;DIS;DOC;RAR;ROR;SI;MRV
Python,4,steep,0.2,20.8,exact_cost_aware,4.0,20.0,SI;MCR;AIS;CI
Python,4,steep,0.2,20.8,random,7.826,20.0,Mean of 1000 random portfolios
Python,4,steep,0.3,31.2,frequency,6.0,31.0,MCR;CI;SI;MOCS;AIS;LOR
Python,4,steep,0.3,31.2,frequency_per_cost,11.0,31.0,SI;MCR;AIS;LOR;MRV;CI;EI;ElseI;SD;AOR;SM
Python,4,steep,0.3,31.2,cheap_first,19.0,29.0,AIS;LOR;ElseI;SD;AOR;SM;AA;BR;BWO;CN;DIS;DOC;RAR;ROR;SI;MRV;EI;SR;VR
Python,4,steep,0.3,31.2,exact_cost_aware,9.0,31.0,SI;MCR;AIS;LOR;MRV;CI;EI;SD;SR
Python,4,steep,0.3,31.2,random,11.165,31.0,Mean of 1000 random portfolios
Python,4,steep,0.4,41.6,frequency,10.0,41.0,MCR;CI;SI;MOCS;MRV;AIS;LOR;EI;SR;ElseI
Python,4,steep,0.4,41.6,frequency_per_cost,12.0,41.0,SI;MCR;AIS;LOR;MRV;CI;MOCS;EI;ElseI;SD;AOR;SM
Python,4,steep,0.4,41.6,cheap_first,23.0,41.0,AIS;LOR;ElseI;SD;AOR;SM;AA;BR;BWO;CN;DIS;DOC;RAR;ROR;SI;MRV;EI;SR;VR;CFSM;DTR;BCO;CASEI
