language,fold,cost_scheme,budget_fraction,budget,strategy,covered,total,coverage_percent,selected_count,selected_cost,coverage_std
Python,2,exponential,0.4,31.2,frequency_per_cost,31.0,36,86.11111111111111,10.0,31.0,
Python,2,exponential,0.4,31.2,cheap_first,8.0,36,22.22222222222222,22.0,30.0,
Python,2,exponential,0.4,31.2,exact_cost_aware,31.0,36,86.11111111111111,10.0,31.0,
Python,2,exponential,0.4,31.2,random,9.062000000000001,36,25.172222222222224,14.114,31.0,13.75846784393965
Python,2,exponential,0.5,39.0,frequency,33.0,36,91.66666666666667,13.0,39.0,
Python,2,exponential,0.5,39.0,frequency_per_cost,33.0,36,91.66666666666667,13.0,39.0,
Python,2,exponential,0.5,39.0,cheap_first,8.0,36,22.22222222222222,26.0,38.0,
Python,2,exponential,0.5,39.0,exact_cost_aware,32.0,36,88.88888888888889,14.0,39.0,
Python,2,exponential,0.5,39.0,random,12.663,36,35.175,17.289,38.999,15.624121720517996
Python,2,steep,0.1,10.4,frequency,3.0,36,8.333333333333334,3.0,10.0,
Python,2,steep,0.1,10.4,frequency_per_cost,3.0,36,8.333333333333334,3.0,10.0,
Python,2,steep,0.1,10.4,cheap_first,1.0,36,2.7777777777777777,10.0,10.0,
Python,2,steep,0.1,10.4,exact_cost_aware,3.0,36,8.333333333333334,3.0,10.0,
Python,2,steep,0.1,10.4,random,1.457,36,4.0472222222222225,4.567,10.0,4.507182012043632
Python,2,steep,0.2,20.8,frequency,11.0,36,30.555555555555557,4.0,20.0,
Python,2,steep,0.2,20.8,frequency_per_cost,9.0,36,25.0,9.0,20.0,
Python,2,steep,0.2,20.8,cheap_first,5.0,36,13.88888888888889,16.0,20.0,
Python,2,steep,0.2,20.8,exact_cost_aware,11.0,36,30.555555555555557,4.0,20.0,
Python,2,steep,0.2,20.8,random,3.4389999999999996,36,9.552777777777777,7.708,20.0,8.629876922739255
Python,2,steep,0.3,31.2,frequency,23.0,36,63.888888888888886,6.0,31.0,
Python,2,steep,0.3,31.2,frequency_per_cost,19.0,36,52.77777777777778,9.0,31.0,
Python,2,steep,0.3,31.2,cheap_first,6.0,36,16.666666666666668,19.0,29.0,
Python,2,steep,0.3,31.2,exact_cost_aware,19.0,36,52.77777777777778,9.0,31.0,
Python,2,steep,0.3,31.2,random,6.325000000000001,36,17.569444444444446,11.117,31.0,12.057673014637219
Python,2,steep,0.4,41.6,frequency,31.0,36,86.11111111111111,10.0,41.0,
Python,2,steep,0.4,41.6,frequency_per_cost,31.0,36,86.11111111111111,10.0,41.0,
Python,2,steep,0.4,41.6,cheap_first,8.0,36,22.22222222222222,23.0,41.0,
Python,2,steep,0.4,41.6,exact_cost_aware,31.0,36,86.11111111111111,10.0,41.0,
Python,2,steep,0.4,41.6,random,8.749,36,24.302777777777777,14.313,41.0,13.893614755986937
Python,2,steep,0.5,52.0,frequency,32.0,36,88.88888888888889,14.0,52.0,
Python,2,steep,0.5,52.0,frequency_per_cost,32.0,36,88.88888888888889,14.0,52.0,
Python,2,steep,0.5,52.0,cheap_first,8.0,36,22.22222222222222,26.0,50.0,
Python,2,steep,0.5,52.0,exact_cost_aware,32.0,36,88.88888888888889,14.0,52.0,
Python,2,steep,0.5,52.0,random,12.187000000000001,36,33.85277777777778,17.864,51.993,15.59606692925131
Python,3,linear,0.1,6.2,frequency,14.0,35,40.0,3.0,6.0,
Python,3,linear,0.1,6.2,frequency_per_cost,14.0,35,40.0,3.0,6.0,
Python,3,linear,0.1,6.2,cheap_first,0.0,35,0.0,6.0,6.0,
Python,3,linear,0.1,6.2,exact_cost_aware,14.0,35,40.0,3.0,6.0,
Python,3,linear,0.1,6.2,random,1.554,35,4.44,3.686,6.0,6.718000560548616
Python,3,linear,0.2,12.4,frequency,15.0,35,42.857142857142854,4.0,12.0,
Python,3,linear,0.2,12.4,frequency_per_cost,25.0,35,71.42857142857143,5.0,12.0,
Python,3,linear,0.2,12.4,cheap_first,0.0,35,0.0,12.0,12.0,
Python,3,linear,0.2,12.4,exact_cost_aware,25.0,35,71.42857142857143,5.0,12.0,
Python,3,linear,0.2,12.4,random,3.82,35,10.914285714285715,6.836,12.0,10.56110046185597
Python,3,linear,0.3,18.6,frequency,30.0,35,85.71428571428571,7.0,18.0,
Python,3,linear,0.3,18.6,frequency_per_cost,29.0,35,82.85714285714286,8.0,18.0,
Python,3,linear,0.3,18.6,cheap_first,5.0,35,14.285714285714286,16.0,18.0,
Python,3,linear,0.3,18.6,exact_cost_aware,29.0,35,82.85714285714286,8.0,18.0,
Python,3,linear,0.3,18.6,random,6.066,35,17.33142857142857,9.971,18.0,13.151808390540538
Python,3,linear,0.4,24.8,frequency,31.0,35,88.57142857142857,10.0,24.0,
Python,3,linear,0.4,24.8,frequency_per_cost,30.0,35,85.71428571428571,12.0,24.0,
Python,3,linear,0.4,24.8,cheap_first,6.0,35,17.142857142857142,19.0,24.0,
Python,3,linear,0.4,24.8,exact_cost_aware,32.0,35,91.42857142857143,11.0,24.0,
Python,3,linear,0.4,24.8,random,8.975999999999999,35,25.645714285714284,13.142,24.0,15.727195664166233
Python,3,linear,0.5,31.0,frequency,33.0,35,94.28571428571429,14.0,31.0,
Python,3,linear,0.5,31.0,frequency_per_cost,33.0,35,94.28571428571429,15.0,31.0,
Python,3,linear,0.5,31.0,cheap_first,6.0,35,17.142857142857142,22.0,30.0,
Python,3,linear,0.5,31.0,exact_cost_aware,33.0,35,94.28571428571429,15.0,31.0,
Python,3,linear,0.5,31.0,random,12.744000000000002,35,36.41142857142857,16.828,30.999,19.977406289811263
Python,3,exponential,0.1,7.8,frequency,14.0,35,40.0,3.0,7.0,
Python,3,exponential,0.1,7.8,frequency_per_cost,14.0,35,40.0,3.0,7.0,
Python,3,exponential,0.1,7.8,cheap_first,0.0,35,0.0,7.0,7.0,
Python,3,exponential,0.1,7.8,exact_cost_aware,14.0,35,40.0,3.0,7.0,
Python,3,exponential,0.1,7.8,random,1.666,35,4.76,4.425,7.0,7.399476623053244
Python,3,exponential,0.2,15.6,frequency,23.0,35,65.71428571428571,4.0,15.0,
Python,3,exponential,0.2,15.6,frequency_per_cost,14.0,35,40.0,8.0,15.0,
Python,3,exponential,0.2,15.6,cheap_first,0.0,35,0.0,14.0,14.0,
Python,3,exponential,0.2,15.6,exact_cost_aware,14.0,35,40.0,8.0,15.0,
Python,3,exponential,0.2,15.6,random,3.8089999999999997,35,10.882857142857143,7.512,15.0,10.411060365449577
Python,3,exponential,0.3,23.4,frequency,27.0,35,77.14285714285714,5.0,23.0,
Python,3,exponential,0.3,23.4,frequency_per_cost,26.0,35,74.28571428571429,9.0,23.0,
Python,3,exponential,0.3,23.4,cheap_first,5.0,35,14.285714285714286,18.0,22.0,
Python,3,exponential,0.3,23.4,exact_cost_aware,26.0,35,74.28571428571429,9.0,23.0,
Python,3,exponential,0.3,23.4,random,6.565000000000001,35,18.75714285714286,10.739,23.0,13.88329972727809
Python,3,exponential,0.4,31.2,frequency,30.0,35,85.71428571428571,10.0,31.0,
Python,3,exponential,0.4,31.2,frequency_per_cost,30.0,35,85.71428571428571,10.0,31.0,
Python,3,exponential,0.4,31.2,cheap_first,6.0,35,17.142857142857142,22.0,30.0,
Python,3,exponential,0.4,31.2,exact_cost_aware,30.0,35,85.71428571428571,10.0,31.0,
Python,3,exponential,0.4,31.2,random,9.517000000000001,35,27.191428571428574,14.018,31.0,17.19038908296617
Python,3,exponential,0.5,39.0,frequency,33.0,35,94.28571428571429,13.0,39.0,
Python,3,exponential,0.5,39.0,frequency_per_cost,33.0,35,94.28571428571429,14.0,39.0,
Python,3,exponential,0.5,39.0,cheap_first,6.0,35,17.142857142857142,26.0,38.0,
Python,3,exponential,0.5,39.0,exact_cost_aware,32.0,35,91.42857142857143,15.0,39.0,
Python,3,exponential,0.5,39.0,random,12.875,35,36.785714285714285,17.445,38.999,18.874670645271607
Python,3,steep,0.1,10.4,frequency,14.0,35,40.0,3.0,10.0,
Python,3,steep,0.1,10.4,frequency_per_cost,14.0,35,40.0,3.0,10.0,
Python,3,steep,0.1,10.4,cheap_first,0.0,35,0.0,10.0,10.0,
Python,3,steep,0.1,10.4,exact_cost_aware,14.0,35,40.0,3.0,10.0,
Python,3,steep,0.1,10.4,random,1.778,35,5.08,4.707,10.0,7.392998017380441
Python,3,steep,0.2,20.8,frequency,23.0,35,65.71428571428571,4.0,20.0,
Python,3,steep,0.2,20.8,frequency_per_cost,14.0,35,40.0,9.0,20.0,
Python,3,steep,0.2,20.8,cheap_first,5.0,35,14.285714285714286,16.0,20.0,
Python,3,steep,0.2,20.8,exact_cost_aware,14.0,35,40.0,9.0,20.0,
Python,3,steep,0.2,20.8,random,3.8339999999999996,35,10.954285714285714,7.71,20.0,10.075178178959753
Python,3,steep,0.3,31.2,frequency,27.0,35,77.14285714285714,6.0,31.0,
Python,3,steep,0.3,31.2,frequency_per_cost,26.0,35,74.28571428571429,11.0,31.0,
Python,3,steep,0.3,31.2,cheap_first,6.0,35,17.142857142857142,19.0,29.0,
Python,3,steep,0.3,31.2,exact_cost_aware,26.0,35,74.28571428571429,11.0,31.0,
Python,3,steep,0.3,31.2,random,6.7620000000000005,35,19.32,11.222,31.0,13.880233179526055
Python,3,steep,0.4,41.6,frequency,30.0,35,85.71428571428571,10.0,41.0,
Python,3,steep,0.4,41.6,frequency_per_cost,30.0,35,85.71428571428571,12.0,41.0,
Python,3,steep,0.4,41.6,cheap_first,6.0,35,17.142857142857142,23.0,41.0,
Python,3,steep,0.4,41.6,exact_cost_aware,30.0,35,85.71428571428571,12.0,41.0,
Python,3,steep,0.4,41.6,random,9.135999999999997,35,26.102857142857136,14.347,41.0,16.048664527071722
Python,3,steep,0.5,52.0,frequency,33.0,35,94.28571428571429,12.0,52.0,
Python,3,steep,0.5,52.0,frequency_per_cost,32.0,35,91.42857142857143,17.0,52.0,
Python,3,steep,0.5,52.0,cheap_first,6.0,35,17.142857142857142,26.0,50.0,
Python,3,steep,0.5,52.0,exact_cost_aware,32.0,35,91.42857142857143,15.0,52.0,
Python,3,steep,0.5,52.0,random,12.613,35,36.037142857142854,17.564,51.996,18.798723691266485
Python,4,linear,0.1,6.2,frequency,14.0,35,40.0,3.0,6.0,
Python,4,linear,0.1,6.2,frequency_per_cost,14.0,35,40.0,3.0,6.0,
Python,4,linear,0.1,6.2,cheap_first,0.0,35,0.0,6.0,6.0,
Python,4,linear,0.1,6.2,exact_cost_aware,14.0,35,40.0,3.0,6.0,
Python,4,linear,0.1,6.2,random,2.076,35,5.9314285714285715,3.638,6.0,8.662099201395682
Python,4,linear,0.2,12.4,frequency,22.0,35,62.857142857142854,5.0,12.0,
Python,4,linear,0.2,12.4,frequency_per_cost,22.0,35,62.857142857142854,5.0,12.0,
Python,4,linear,0.2,12.4,cheap_first,0.0,35,0.0,12.0,12.0,
Python,4,linear,0.2,12.4,exact_cost_aware,22.0,35,62.857142857142854,5.0,12.0,
Python,4,linear,0.2,12.4,random,4.422,35,12.634285714285713,6.837,12.0,11.840811848576797
Python,4,linear,0.3,18.6,frequency,29.0,35,82.85714285714286,8.0,18.0,
Python,4,linear,0.3,18.6,frequency_per_cost,29.0,35,82.85714285714286,8.0,18.0,
Python,4,linear,0.3,18.6,cheap_first,6.0,35,17.142857142857142,16.0,18.0,
Python,4,linear,0.3,18.6,exact_cost_aware,29.0,35,82.85714285714286,8.0,18.0,
Python,4,linear,0.3,18.6,random,7.525,35,21.5,10.02,18.0,15.910049034258737
Python,4,linear,0.4,24.8,frequency,31.0,35,88.57142857142857,11.0,24.0,
Python,4,linear,0.4,24.8,frequency_per_cost,31.0,35,88.57142857142857,11.0,24.0,
Python,4,linear,0.4,24.8,cheap_first,7.0,35,20.0,19.0,24.0,
Python,4,linear,0.4,24.8,exact_cost_aware,31.0,35,88.57142857142857,11.0,24.0,
Python,4,linear,0.4,24.8,random,10.226999999999999,35,29.219999999999995,13.192,24.0,18.398966239802366
Python,4,linear,0.5,31.0,frequency,34.0,35,97.14285714285714,15.0,31.0,
Python,4,linear,0.5,31.0,frequency_per_cost,32.0,35,91.42857142857143,16.0,31.0,
Python,4,linear,0.5,31.0,cheap_first,8.0,35,22.857142857142858,22.0,30.0,
Python,4,linear,0.5,31.0,exact_cost_aware,32.0,35,91.42857142857143,16.0,31.0,
Python,4,linear,0.5,31.0,random,13.953000000000001,35,39.86571428571429,16.898,31.0,20.135146539496137
Python,4,exponential,0.1,7.8,frequency,14.0,35,40.0,3.0,7.0,
Python,4,exponential,0.1,7.8,frequency_per_cost,14.0,35,40.0,3.0,7.0,
Python,4,exponential,0.1,7.8,cheap_first,0.0,35,0.0,7.0,7.0,
Python,4,exponential,0.1,7.8,exact_cost_aware,14.0,35,40.0,3.0,7.0,
Python,4,exponential,0.1,7.8,random,2.0199999999999996,35,5.7714285714285705,4.38,7.0,8.583146573313106
Python,4,exponential,0.2,15.6,frequency,18.0,35,51.42857142857143,4.0,15.0,
Python,4,exponential,0.2,15.6,frequency_per_cost,19.0,35,54.285714285714285,8.0,15.0,
Python,4,exponential,0.2,15.6,cheap_first,0.0,35,0.0,14.0,14.0,
Python,4,exponential,0.2,15.6,exact_cost_aware,18.0,35,51.42857142857143,4.0,15.0,
Python,4,exponential,0.2,15.6,random,4.583,35,13.094285714285714,7.525,15.0,12.26228015235923
Python,4,exponential,0.3,23.4,frequency,24.0,35,68.57142857142857,5.0,23.0,
Python,4,exponential,0.3,23.4,frequency_per_cost,24.0,35,68.57142857142857,9.0,23.0,
Python,4,exponential,0.3,23.4,cheap_first,7.0,35,20.0,18.0,22.0,
Python,4,exponential,0.3,23.4,exact_cost_aware,24.0,35,68.57142857142857,9.0,23.0,
Python,4,exponential,0.3,23.4,random,7.84,35,22.4,10.727,23.0,15.43427978568183
Python,4,exponential,0.4,31.2,frequency,31.0,35,88.57142857142857,10.0,31.0,
Python,4,exponential,0.4,31.2,frequency_per_cost,31.0,35,88.57142857142857,10.0,31.0,
Python,4,exponential,0.4,31.2,cheap_first,8.0,35,22.857142857142858,22.0,30.0,
Python,4,exponential,0.4,31.2,exact_cost_aware,31.0,35,88.57142857142857,10.0,31.0,
Python,4,exponential,0.4,31.2,random,10.875,35,31.071428571428573,14.18,31.0,17.977529277012582
Python,4,exponential,0.5,39.0,frequency,34.0,35,97.14285714285714,13.0,39.0,
Python,4,exponential,0.5,39.0,frequency_per_cost,31.0,35,88.57142857142857,16.0,39.0,
Python,4,exponential,0.5,39.0,cheap_first,8.0,35,22.857142857142858,26.0,38.0,
Python,4,exponential,0.5,39.0,exact_cost_aware,31.0,35,88.57142857142857,15.0,38.0,
Python,4,exponential,0.5,39.0,random,14.555,35,41.58571428571429,17.274,38.999,19.86182890242966
Python,4,steep,0.1,10.4,frequency,14.0,35,40.0,3.0,10.0,
Python,4,steep,0.1,10.4,frequency_per_cost,14.0,35,40.0,3.0,10.0,
Python,4,steep,0.1,10.4,cheap_first,0.0,35,0.0,10.0,10.0,
Python,4,steep,0.1,10.4,exact_cost_aware,14.0,35,40.0,3.0,10.0,
Python,4,steep,0.1,10.4,random,2.151,35,6.145714285714285,4.624,10.0,8.699739836818706
Python,4,steep,0.2,20.8,frequency,18.0,35,51.42857142857143,4.0,20.0,
Python,4,steep,0.2,20.8,frequency_per_cost,19.0,35,54.285714285714285,9.0,20.0,
Python,4,steep,0.2,20.8,cheap_first,6.0,35,17.142857142857142,16.0,20.0,
Python,4,steep,0.2,20.8,exact_cost_aware,18.0,35,51.42857142857143,4.0,20.0,
Python,4,steep,0.2,20.8,random,4.634,35,13.24,7.826,20.0,12.138686374174267
Python,4,steep,0.3,31.2,frequency,24.0,35,68.57142857142857,6.0,31.0,
Python,4,steep,0.3,31.2,frequency_per_cost,24.0,35,68.57142857142857,11.0,31.0,
Python,4,steep,0.3,31.2,cheap_first,7.0,35,20.0,19.0,29.0,
Python,4,steep,0.3,31.2,exact_cost_aware,24.0,35,68.57142857142857,9.0,31.0,
Python,4,steep,0.3,31.2,random,7.412999999999999,35,21.18,11.165,31.0,15.331766735588557
Python,4,steep,0.4,41.6,frequency,31.0,35,88.57142857142857,10.0,41.0,
Python,4,steep,0.4,41.6,frequency_per_cost,31.0,35,88.57142857142857,12.0,41.0,
Python,4,steep,0.4,41.6,cheap_first,8.0,35,22.857142857142858,23.0,41.0,
Python,4,steep,0.4,41.6,exact_cost_aware,31.0,35,88.57142857142857,10.0,41.0,
Python,4,steep,0.4,41.6,random,10.487999999999998,35,29.96571428571428,14.29,41.0,17.67879905011145
Python,4,steep,0.5,52.0,frequency,34.0,35,97.14285714285714,12.0,52.0,
Python,4,steep,0.5,52.0,frequency_per_cost,31.0,35,88.57142857142857,17.0,52.0,
Python,4,steep,0.5,52.0,cheap_first,8.0,35,22.857142857142858,26.0,50.0,
Python,4,steep,0.5,52.0,exact_cost_aware,31.0,35,88.57142857142857,15.0,50.0,
Python,4,steep,0.5,52.0,random,14.460999999999999,35,41.317142857142855,17.668,51.996,19.758605111326386
Python,5,linear,0.1,6.2,frequency,12.0,35,34.285714285714285,3.0,6.0,
Python,5,linear,0.1,6.2,frequency_per_cost,12.0,35,34.285714285714285,3.0,6.0,
Python,5,linear,0.1,6.2,cheap_first,1.0,35,2.857142857142857,6.0,6.0,
Python,5,linear,0.1,6.2,exact_cost_aware,12.0,35,34.285714285714285,3.0,6.0,
Python,5,linear,0.1,6.2,random,2.17,35,6.2,3.66,6.0,6.744716857749144
Python,5,linear,0.2,12.4,frequency,20.0,35,57.142857142857146,5.0,12.0,
Python,5,linear,0.2,12.4,frequency_per_cost,20.0,35,57.142857142857146,5.0,12.0,
Python,5,linear,0.2,12.4,cheap_first,2.0,35,5.714285714285714,12.0,12.0,
Python,5,linear,0.2,12.4,exact_cost_aware,20.0,35,57.142857142857146,5.0,12.0,
Python,5,linear,0.2,12.4,random,4.37,35,12.485714285714286,6.867,12.0,9.553407461463003
Python,5,linear,0.3,18.6,frequency,24.0,35,68.57142857142857,7.0,18.0,
Python,5,linear,0.3,18.6,frequency_per_cost,24.0,35,68.57142857142857,7.0,18.0,
Python,5,linear,0.3,18.6,cheap_first,10.0,35,28.571428571428573,16.0,18.0,
Python,5,linear,0.3,18.6,exact_cost_aware,24.0,35,68.57142857142857,7.0,18.0,
Python,5,linear,0.3,18.6,random,7.460999999999999,35,21.317142857142855,9.939,18.0,12.447262942628237
Python,5,linear,0.4,24.8,frequency,27.0,35,77.14285714285714,10.0,24.0,
Python,5,linear,0.4,24.8,frequency_per_cost,27.0,35,77.14285714285714,10.0,24.0,
Python,5,linear,0.4,24.8,cheap_first,10.0,35,28.571428571428573,19.0,24.0,
Python,5,linear,0.4,24.8,exact_cost_aware,27.0,35,77.14285714285714,10.0,24.0,
Python,5,linear,0.4,24.8,random,10.395,35,29.7,13.195,24.0,14.146605705383742
Python,5,linear,0.5,31.0,frequency,28.0,35,80.0,13.0,31.0,
Python,5,linear,0.5,31.0,frequency_per_cost,30.0,35,85.71428571428571,15.0,31.0,
Python,5,linear,0.5,31.0,cheap_first,11.0,35,31.428571428571427,22.0,30.0,
Python,5,linear,0.5,31.0,exact_cost_aware,30.0,35,85.71428571428571,15.0,31.0,
Python,5,linear,0.5,31.0,random,14.239,35,40.682857142857145,16.789,31.0,15.718478699079938
Python,5,exponential,0.1,7.8,frequency,12.0,35,34.285714285714285,3.0,7.0,
Python,5,exponential,0.1,7.8,frequency_per_cost,12.0,35,34.285714285714285,3.0,7.0,
Python,5,exponential,0.1,7.8,cheap_first,2.0,35,5.714285714285714,7.0,7.0,
Python,5,exponential,0.1,7.8,exact_cost_aware,12.0,35,34.285714285714285,3.0,7.0,
Python,5,exponential,0.1,7.8,random,2.109,35,6.025714285714285,4.426,7.0,7.024833015178086
Python,5,exponential,0.2,15.6,frequency,16.0,35,45.714285714285715,4.0,15.0,
Python,5,exponential,0.2,15.6,frequency_per_cost,17.0,35,48.57142857142857,8.0,15.0,
Python,5,exponential,0.2,15.6,cheap_first,2.0,35,5.714285714285714,14.0,14.0,
Python,5,exponential,0.2,15.6,exact_cost_aware,16.0,35,45.714285714285715,4.0,15.0,
Python,5,exponential,0.2,15.6,random,4.556000000000001,35,13.01714285714286,7.418,15.0,10.046108893284627
Python,5,exponential,0.3,23.4,frequency,20.0,35,57.142857142857146,5.0,23.0,
Python,5,exponential,0.3,23.4,frequency_per_cost,24.0,35,68.57142857142857,9.0,23.0,
Python,5,exponential,0.3,23.4,cheap_first,10.0,35,28.571428571428573,18.0,22.0,
Python,5,exponential,0.3,23.4,exact_cost_aware,23.0,35,65.71428571428571,9.0,23.0,
Python,5,exponential,0.3,23.4,random,7.681,35,21.945714285714285,10.838,23.0,12.47636371256557
Python,5,exponential,0.4,31.2,frequency,24.0,35,68.57142857142857,8.0,31.0,
Python,5,exponential,0.4,31.2,frequency_per_cost,28.0,35,80.0,10.0,31.0,
Python,5,exponential,0.4,31.2,cheap_first,11.0,35,31.428571428571427,22.0,30.0,
Python,5,exponential,0.4,31.2,exact_cost_aware,28.0,35,80.0,10.0,31.0,
Python,5,exponential,0.4,31.2,random,10.614,35,30.325714285714287,14.151,31.0,13.366693572776217
Python,5,exponential,0.5,39.0,frequency,29.0,35,82.85714285714286,13.0,39.0,
Python,5,exponential,0.5,39.0,frequency_per_cost,29.0,35,82.85714285714286,13.0,39.0,
Python,5,exponential,0.5,39.0,cheap_first,11.0,35,31.428571428571427,26.0,38.0,
Python,5,exponential,0.5,39.0,exact_cost_aware,29.0,35,82.85714285714286,14.0,39.0,
Python,5,exponential,0.5,39.0,random,14.243,35,40.69428571428571,17.198,38.998,15.038360379214884
Python,5,steep,0.1,10.4,frequency,12.0,35,34.285714285714285,3.0,10.0,
Python,5,steep,0.1,10.4,frequency_per_cost,12.0,35,34.285714285714285,3.0,10.0,
Python,5,steep,0.1,10.4,cheap_first,2.0,35,5.714285714285714,10.0,10.0,
Python,5,steep,0.1,10.4,exact_cost_aware,12.0,35,34.285714285714285,3.0,10.0,
Python,5,steep,0.1,10.4,random,2.1959999999999997,35,6.274285714285714,4.583,10.0,6.741374625855756
Python,5,steep,0.2,20.8,frequency,16.0,35,45.714285714285715,4.0,20.0,
Python,5,steep,0.2,20.8,frequency_per_cost,16.0,35,45.714285714285715,7.0,20.0,
Python,5,steep,0.2,20.8,cheap_first,10.0,35,28.571428571428573,16.0,20.0,
Python,5,steep,0.2,20.8,exact_cost_aware,16.0,35,45.714285714285715,4.0,20.0,
Python,5,steep,0.2,20.8,random,4.505,35,12.871428571428572,7.839,20.0,9.734257865104437
Python,5,steep,0.3,31.2,frequency,23.0,35,65.71428571428571,6.0,31.0,
Python,5,steep,0.3,31.2,frequency_per_cost,24.0,35,68.57142857142857,9.0,31.0,
Python,5,steep,0.3,31.2,cheap_first,10.0,35,28.571428571428573,19.0,29.0,
Python,5,steep,0.3,31.2,exact_cost_aware,24.0,35,68.57142857142857,9.0,31.0,
Python,5,steep,0.3,31.2,random,7.757000000000001,35,22.162857142857145,11.317,31.0,12.346237507881062
Python,5,steep,0.4,41.6,frequency,28.0,35,80.0,10.0,41.0,
Python,5,steep,0.4,41.6,frequency_per_cost,28.0,35,80.0,10.0,41.0,
Python,5,steep,0.4,41.6,cheap_first,11.0,35,31.428571428571427,23.0,41.0,
Python,5,steep,0.4,41.6,exact_cost_aware,28.0,35,80.0,10.0,41.0,
Python,5,steep,0.4,41.6,random,10.898,35,31.137142857142855,14.213,41.0,13.951355559751448
Python,5,steep,0.5,52.0,frequency,28.0,35,80.0,12.0,52.0,
Python,5,steep,0.5,52.0,frequency_per_cost,29.0,35,82.85714285714286,14.0,52.0,
Python,5,steep,0.5,52.0,cheap_first,11.0,35,31.428571428571427,26.0,50.0,
Python,5,steep,0.5,52.0,exact_cost_aware,29.0,35,82.85714285714286,14.0,52.0,
Python,5,steep,0.5,52.0,random,14.467,35,41.33428571428571,17.727,51.994,15.156611557148993
